window_size,n_lags,lambda,r2_insample_stage1,r2_oos_stage1,r2_insample_stage2,r2_oos_stage2,kappa,kappa_tstat,intercept,intercept_tstat,n_observations,n_windows,n_oos_predictions_stage2
500,6,0.0029128476281112545,-0.0006222541719210302,-0.0027633850083339517,-2.4136701748389555e-08,-0.0021250212351755504,0.5,,0.00046252496563992595,2.19411336562536,1382,1383,1281
500,6,0.002599375081485179,-0.0006222541719210302,-0.0027633850083339517,-2.4136701748389555e-08,-0.0021250212351755504,0.5,,0.00046252496563992595,2.19411336562536,1382,1383,1281
500,6,0.008777381800309384,-0.0006222541719210302,-0.0027633850083339517,-2.4136701748389555e-08,-0.0021250212351755504,0.5,,0.00046252496563992595,2.19411336562536,1382,1383,1281
500,6,0.007088116333636816,-0.0006222541719210302,-0.0027633850083339517,-2.4136701748389555e-08,-0.0021250212351755504,0.5,,0.00046252496563992595,2.19411336562536,1382,1383,1281
500,6,0.004882151906398154,-0.0006222541719210302,-0.0027633850083339517,-2.4136701748389555e-08,-0.0021250212351755504,0.5,,0.00046252496563992595,2.19411336562536,1382,1383,1281
500,6,0.004666076055864927,-0.0006222541719210302,-0.0027633850083339517,-2.4136701748389555e-08,-0.0021250212351755504,0.5,,0.00046252496563992595,2.19411336562536,1382,1383,1281
500,6,0.002495243000965273,-0.0006222541719210302,-0.0027633850083339517,-2.4136701748389555e-08,-0.0021250212351755504,0.5,,0.00046252496563992595,2.19411336562536,1382,1383,1281
500,6,0.006386137029891565,-0.0006222541719210302,-0.0027633850083339517,-2.4136701748389555e-08,-0.0021250212351755504,0.5,,0.00046252496563992595,2.19411336562536,1382,1383,1281
500,1,0.004666076055864927,-0.0006209159297495011,-0.0027565149006487655,-2.637134022265286e-08,-0.0021267269443450143,0.5,,0.00046753191368793096,2.2191213517122095,1387,1388,1286
500,1,0.007088116333636816,-0.0006209159297495011,-0.0027565149006487655,-2.637134022265286e-08,-0.0021267269443450143,0.5,,0.00046753191368793096,2.2191213517122095,1387,1388,1286
500,1,0.009416506865542334,-0.0006209159297495011,-0.0027565149006487655,-2.637134022265286e-08,-0.0021267269443450143,0.5,,0.00046753191368793096,2.2191213517122095,1387,1388,1286
500,1,0.0029128476281112545,-0.0006209159297495011,-0.0027565149006487655,-2.637134022265286e-08,-0.0021267269443450143,0.5,,0.00046753191368793096,2.2191213517122095,1387,1388,1286
500,1,0.002495243000965273,-0.0006209159297495011,-0.0027565149006487655,-2.637134022265286e-08,-0.0021267269443450143,0.5,,0.00046753191368793096,2.2191213517122095,1387,1388,1286
500,1,0.008777381800309384,-0.0006209159297495011,-0.0027565149006487655,-2.637134022265286e-08,-0.0021267269443450143,0.5,,0.00046753191368793096,2.2191213517122095,1387,1388,1286
