PERMNO	TICKER	COMNAM	PERMCO
16266	RVEN	REVEN HOUSING REIT INC	55674
16267	DVMT	DELL TECHNOLOGIES INC	55676
16268	HOME	AT HOME GROUP INC	55677
16269	EUFS	DIREXION SHARES E T F TRUST	53101
16270	WTRX	ELEVATION E T F TRUST	55552
16271	HDMV	FIRST TR EXCHANGE TRADED FD III	54860
16274	HUSV	FIRST TR EXCHANGE TRADED FD III	54860
16275	JHB	NUVEEN HIGH INCOME NOVEMBER 2021	55681
16276	ASIX	ADVANSIX INC	55684
16277	DFIN	DONNELLEY FINANCIAL SOL INC	55685
16278	LKSD	L S C COMMUNICATIONS INC	55686
16279	VSM	VERSUM MATERIALS INC	55687
16281	ACIU	A C IMMUNE SA	55689
16282	APTI	APPTIO INC	55690
16283	BOTZ	GLOBAL X FUNDS	53120
16284	CPAA	CONYERS PARK ACQ CORP	55614
16284	SMPL	SIMPLY GOOD FOODS CO	55614
16285	CSTR	CAPSTAR FINANCIAL HOLDINGS INC	55691
16286	DWAC	ELKHORN E T F TRUST	55267
16287	EVBG	EVERBRIDGE INC	55692
16288	FCEF	FIRST TRUST E T F VIII	55693
16289	FINX	GLOBAL X FUNDS	53120
16290	FLGT	FULGENT GENETICS INC	55694
16291	FTXD	FIRST TRUST E T F VI	54165
16292	FTXG	FIRST TRUST E T F VI	54165
16293	FTXH	FIRST TRUST E T F VI	54165
16294	FTXL	FIRST TRUST E T F VI	54165
16295	FTXN	FIRST TRUST E T F VI	54165
16296	FTXO	FIRST TRUST E T F VI	54165
16297	FTXR	FIRST TRUST E T F VI	54165
16298	GSUM	GRIDSUM HOLDING INC	55695
16302	MCEF	FIRST TRUST E T F VIII	55693
16304	NTNX	NUTANIX INC	55697
16305	PSC	PRINCIPAL EXCHANGE TRADED FUNDS	55378
16307	SNSR	GLOBAL X FUNDS	53120
16308	TRHC	TABULA RASA HEALTHCARE INC	55700
16309	TTD	TRADE DESK INC	55701
16310	TYHT	SHINECO INC	55702
16311	VRIG	POWERSHARES ACTIVELY MANGD ETF T	52998
16312	CWS	ADVISORSHARES TRUST	53202
16313	KOR	ADVISORSHARES TRUST	53202
16314	BSCQ	CLAYMORE E T F TRUST	51187
16315	BSJO	CLAYMORE E T F TRUST	51187
16316	SHNY	DIREXION SHARES E T F TRUST	53101
16317	DULL	DIREXION SHARES E T F TRUST	53101
16318	ELF	E L F BEAUTY INC	55704
16319	FBK	F B FINANCIAL CORP	55705
16320	FVAL	FIDELITY COVINGTON TRUST	54581
16321	FQAL	FIDELITY COVINGTON TRUST	54581
16322	FDMO	FIDELITY COVINGTON TRUST	54581
16323	FDLO	FIDELITY COVINGTON TRUST	54581
16324	FDRR	FIDELITY COVINGTON TRUST	54581
16325	FDVV	FIDELITY COVINGTON TRUST	54581
16326	FLLV	FRANKLIN TEMPLETON E T F TRUST	55598
16327	GBIL	GOLDMAN SACHS E T F TRUST	55415
16330	IBDR	ISHARES TRUST	37493
16331	JPHF	J P MORGAN E T F TRUST	54917
16332	MRT	MEDEQUITIES REALTY TRUST INC	55707
16333	NBLX	NOBLE MIDSTREAM PARTNERS LP	55708
16334	NUAG	NUSHARES E T F TRUST	55709
16335	USMR	RECON CAPITAL SERIES TRUST	54681
16337	OPP	RIVERNORTH DOUBLELINE STG O F IN	55710
16338	VVV	VALVOLINE INC	55711
16339	NTB	BANK OF NT BUTTERFIELD & SON LTD	55712
16341	FTS	FORTIS INC	55714
16342	ADNT	ADIENT PLC	55715
16343	YUMC	YUM CHINA HOLDINGS INC	55716
16346	QCP	QUALITY CARE PROPERTIES INC	55717
16347	AA	ALCOA CORP	55718
16348	IMOS	CHIPMOS TECHNOLOGIES INC	55719
16350	GGO	GABELLI GO ANYWHERE TRUST	55706
16376	AMMA	ALLIANCE M M A INC	55743
16377	AZRX	AZURRX BIOPHARMA INC	55744
16378	BCTF	BANCORP 34 INC	55745
16381	BL	BLACKLINE INC	55746
16383	CRSP	C R I S P R THERAPEUTICS AG	55748
16384	FRTA	FORTERRA INC	55749
16385	HMTA	HOMETOWN BANKSHARES CORP	55751
16386	IRTC	IRHYTHM TECHNOLOGIES INC	55752
16392	MRAM	EVERSPIN TECHNOLOGIES INC	55754
16393	OBLN	OBALON THERAPEUTICS INC	55755
16394	OTTW	OTTAWA BANCORP INC	55756
16397	QTNA	QUANTENNA COMMUNICATIONS INC	55757
16398	RARX	R A PHARMACEUTICALS INC	55758
16399	SRAX	SOCIAL REALITY INC	55759
16400	STLR	STELLAR ACQUISITION III INC	55675
16401	TUSK	MAMMOTH ENERGY SERVICES INC	55760
16402	XOG	EXTRACTION OIL & GAS INC	55761
16403	GECC	GREAT ELM CAPITAL CORP	55762
16417	BWINA	BALDWIN & LYONS INC	714
16429	LEXEA	LIBERTY EXPEDIA HOLDINGS INC	55773
16431	LW	LAMB WESTON HOLDINGS INC	55778
16432	GT	GOODYEAR TIRE & RUBBER CO	20834
16434	GOLF	ACUSHNET HOLDINGS CORP	55775
16435	ADSW	ADVANCED DISPOSAL SERVICES INC	55776
16436	ARCH	ARCH COAL INC	20221
16437	CWH	CAMPING WORLD HOLDINGS INC	55777
16438	WSKY	E T F MANAGERS TRUST	54260
16439	FLCO	FRANKLIN TEMPLETON E T F TRUST	55598
16441	RORE	LATTICE STRATEGIES TRUST	55186
16443	MVIN	NATIXIS E T F TRUST	55779
16444	ESGL	OPPENHEIMER REVENUE WGTD ETF TR	52963
16445	ESGF	OPPENHEIMER REVENUE WGTD ETF TR	52963
16446	EFAX	SPDR INDEX SHARES FUNDS	43629
16447	EEMX	SPDR INDEX SHARES FUNDS	43629
16448	SD	SANDRIDGE ENERGY INC	52847
16449	ZTO	Z T O EXPRESS CAYMAN INC	55781
16450	WAAS	AQUAVENTURE HOLDINGS LTD	55782
16451	MYOV	MYOVANT SCIENCES LTD	55783
16452	AZRE	AZURE POWER GLOBAL LTD	55784
16454	INSW	INTERNATIONAL SEAWAYS INC	55785
16457	EFAS	GLOBAL X FUNDS	53120
16458	FPAY	FLEXSHOPPER INC	55788
16461	GDS	G D S HOLDINGS LTD	55789
16463	GNUS	GENIUS BRANDS INTERNATIONAL INC	55790
16464	GTYH	G T Y TECHNOLOGY HOLDINGS INC	55750
16465	MACQ	M I ACQUISITIONS INC	55688
16466	MOXC	MOXIAN INC	55792
16469	MTFB	MOTIF BIO PLC	55793
16470	SCAC	SABAN CAPITAL ACQUISITION CORP	55698
16471	SND	SMART SAND INC	55794
16472	TPIV	TAPIMMUNE INC	55795
16473	XBIO	XENETIC BIOSCIENCES INC	55796
16479	AQN	ALGONQUIN POWER & UTILITIES CORP	55798
16480	CWEB	DIREXION SHARES E T F TRUST	53101
16481	BNDC	FLEXSHARES TRUST	53875
16482	GVIP	GOLDMAN SACHS E T F TRUST	55415
16485	IHIT	INVESCO HIGH INC 2023 TARGET T F	55802
16486	IMTB	ISHARES TRUST	37493
16487	JPSE	J P MORGAN E T F TRUST	54917
16488	VNLA	JANUS DETROIT STREET TRUST	55524
16489	MENU	U S C F ETF TRUST	55017
16493	LEXEB	LIBERTY EXPEDIA HOLDINGS INC	55773
16494	RA	BROOKFIELD REAL ASST INC FD INC	55803
16495	LGF	LIONS GATE ENTERTAINMENT CORP	34913
16496	ATH	ATHENE HOLDING LTD	55804
16497	CNDT	CONDUENT INC	55805
16498	HGV	HILTON GRAND VACATIONS INC	55806
16499	PK	PARK HOTELS & RESORTS INC	55807
16505	BPOP	POPULAR INC	475
16510	WBIY	ABSOLUTE SHARES TRUST	54981
16511	HYLB	D B X ETF TRUST	53807
16514	FIV	FIRST TR SR FLTG RT 2022 TGT TM	55815
16515	IIPR	INNOVATIVE INDUSTRIAL PPTYS INC	55816
16516	JHMD	JOHN HANCOCK E T F TRUST	55416
16517	OUSM	O S I ETF TRUST	55817
16518	BLHY	VIRTUS E T F TR II	55818
16519	WRD	WILDHORSE RESOURCE DEV CORP	55819
16522	AHPA	AVISTA HEALTHCARE PUB ACQ CORP	55742
16523	ESGU	ISHARES TRUST	37493
16524	HEBT	HEBRON TECHNOLOGY CO LTD	55821
16525	ICHR	ICHOR HOLDINGS LTD	55822
16526	INFR	LEGG MASON ETF EQUITY TR	55505
16528	POLA	POLAR POWER INC	55824
16529	PVAC	PENN VIRGINIA CORP	55825
16530	RTNB	ROOT9B HOLDINGS INC	55826
16531	SGQI	JANUS DETROIT STREET TRUST	55524
16532	SNES	SENESTECH INC	55827
16533	SNGX	SOLIGENIX INC	55828
16534	TIG	TIGENIX	55829
16535	TRVG	TRIVAGO N V	55830
16536	VVPR	VIVOPOWER INTERNATIONAL PLC	55831
16537	YTRA	YATRA ONLINE INC	55832
16538	FTI	TECHNIPFMC PLC	55833
16541	AQB	AQUABOUNTY TECHNOLOGIES INC	55834
16542	LPTX	LEAP THERAPEUTICS INC	55835
16543	VREX	VAREX IMAGING CORP	55836
16544	BIVV	BIOVERATIV INC	55837
16545	USAS	AMERICAS SILVER CORP	55838
16548	BOH	BANK OF HAWAII CORP	589
16549	SPLZ	DIREXION SHARES E T F TRUST	53101
16550	UTLZ	DIREXION SHARES E T F TRUST	53101
16551	CUMB	ETFIS SERIES TRUST I	55045
16552	FLIO	FRANKLIN TEMPLETON E T F TRUST	55598
16553	JAG	JAGGED PEAK ENERGY INC	55840
16554	JELD	JELD WEN HOLDING INC	55841
16555	UVV	UNIVERSAL CORP	21838
16557	FRAC	KEANE GROUP INC	55842
16558	JPT	NUVEEN PFD & INCOME 2022 TERM FD	55843
16559	CLTL	POWERSHARES E T F TRUST II	52902
16560	REVG	R E V GROUP INC	55844
16561	GLDW	WORLD CURRENCY GOLD TR	55846
16562	ANAB	ANAPTYSBIO INC	55847
16565	DFNL	DAVIS FUNDAMENTAL ETF TRUST	55848
16566	DUSA	DAVIS FUNDAMENTAL ETF TRUST	55848
16567	DWLD	DAVIS FUNDAMENTAL ETF TRUST	55848
16568	HUNT	HUNTER MARITIME ACQUISITION CORP	55791
16569	HVBC	H V BANCORP INC	55851
16570	JNCE	JOUNCE THERAPEUTICS INC	55852
16573	OBSV	OBSEVA SA	55853
16574	SWIN	ALPS E T F TRUST	53005
16575	AUXO	AUXILIO INC	55854
16576	BGIO	BLACKROCK 2022 GLOBAL INC OPP TR	55855
16577	CLPR	CLIPPER REALTY INC	55856
16578	PFFR	ETFIS SERIES TRUST I	55045
16580	HYLV	INDEXIQ E T F TRUST	53127
16581	INVH	INVITATION HOMES INC	55858
16582	KRP	KIMBELL ROYALTY PARTNERS LP	55859
16583	ISMD	NORTHERN LIGHTS FUND TR IV	55860
16584	BLES	NORTHERN LIGHTS FUND TR IV	55860
16585	SACH	SACHEM CAPITAL CORP	55861
16586	XMX	WISDOMTREE TRUST	50852
16587	EXXI	ENERGY XXI GULF COAST INC	55862
16588	FIXD	FIRST TRUST E T F VIII	55693
16590	IFMK	IFRESH INC	55863
16591	LAUR	LAUREATE EDUCATION INC	12654
16592	METC	RAMACO RESOURCES INC	55864
16593	NBEV	NEW AGE BEVERAGES CORP	55865
16594	SGLB	SIGMA LABS INC	55866
16595	SNAP	SNAP INC	55867
16597	AYX	ALTERYX INC	55869
16600	HSY	HERSHEY CO	20906
16602	CJ	C & J ENERGY SERVICES INC	55871
16603	GOOS	CANADA GOOSE HOLDINGS INC	55872
16604	COM	DIREXION SHARES E T F TRUST	53101
16605	BCI	E T F S TRUST	55159
16606	BCD	E T F S TRUST	55159
16607	BEF	E T F S TRUST	55159
16608	HCOR	HARTFORD FUNDS E T TRUST	55873
16609	HQBD	HARTFORD FUNDS E T TRUST	55873
16610	IDEV	ISHARES TRUST	37493
16611	JILL	J JILL INC	55874
16613	MTNB	MATINAS BIOPHARMA HOLDINGS INC	55876
16614	MULE	MULESOFT INC	55877
16615	JCO	NUVEEN CR OPP 2022 TARGET TM FD	55878
16616	ONTL	O S I ETF TRUST	55817
16617	PUMP	PROPETRO HOLDING CORP	55879
16622	TKAT	TAKUNG ART CO LTD	55880
16623	GRNB	VANECK VECTORS E T F TRUST	50699
16624	ARD	ARDAGH GROUP S A	55882
16625	AKTS	AKOUSTIS TECHNOLOGIES INC	55883
16626	BYSI	BEYONDSPRING INC	55884
16629	CAFN	CACHET FINANCIAL SOLUTIONS INC	55885
16629	DGLT	DIGILITI MONEY GROUP INC	55885
16630	FNTE	FINTECH ACQUISITION CORP II	55849
16631	GSHT	GORES HOLDINGS II INC	55850
16632	HLNE	HAMILTON LANE INC	55886
16633	ICCH	I C C HOLDINGS INC	55887
16638	NODK	N I HOLDINGS INC	55890
16639	NTRP	NEUROTROPE INC	55891
16640	OMNT	OMINTO INC	55892
16641	PLYA	PLAYA HOTELS & RESORTS N V	55893
16642	PSDO	PRESIDIO INC	55894
16644	GRAN	BANK GRANITE CORP	7070
16645	SQZZ	STRATEGY SHARES	54107
16646	TRPX	THERAPIX BIOSCIENCES LTD	55896
16647	VLRX	VALERITAS HOLDINGS INC	55897
16648	SNDR	SCHNEIDER NATIONAL INC	55898
16649	OKTA	OKTA INC	55899
16650	YEXT	YEXT INC	55900
16653	HCC	WARRIOR MET COAL INC	55901
16654	CADE	CADENCE BANCORP	55903
16655	CVNA	CARVANA CO	55904
16656	XRF	CHINA RAPID FINANCE LTD	55905
16657	CLDR	CLOUDERA INC	55906
16658	ICAN	E T F SERIES SOLUTIONS	54066
16659	ELVT	ELEVATE CREDIT INC	55907
16660	EEX	EMERALD EXPOSITIONS EVENTS INC	55908
16661	TETF	EXCHANGE TRADED CONCEPTS TR	53297
16662	ERM	FIRST TRUST E T F VIII	55693
16663	TERM	FIRST TRUST E T F VIII	55693
16664	FND	FLOOR & DECOR HOLDINGS INC	55909
16665	HESM	HESS MIDSTREAM PARTNERS LP	55910
16666	NUSA	NUSHARES E T F TRUST	55709
16667	WTTR	SELECT ENERGY SERVICES INC	55911
16668	ZYME	ZYMEWORKS INC	55912
16669	NETS	NETSHOES CAYMAN LTD	55913
16670	CATS	CATASYS INC	55914
16671	CFBI	COMMUNITY FIRST BANCSHARES INC	55915
16672	FNBG	F N B BANCORP	55917
16673	KAAC	KAYNE ANDERSON ACQUISITION CORP	55888
16674	MPAC	MATLIN & PARTNERS ACQ CORP	55889
16675	NCSM	N C S MULTISTAGE HOLDINGS INC	55918
16676	PCSB	PCSB FINANCIAL CORP	55919
16677	SRUN	SILVER RUN ACQUISITION CORP II	55895
16678	KR	KROGER CO	21068
16680	SSNT	SILVERSUN TECHNOLOGIES INC	55920
16681	TOCA	TOCAGEN INC	55921
16682	UPL	ULTRA PETROLEUM CORP	41178
16683	VEAC	VANTAGE ENERGY ACQUISITION CORP	55922
16684	VRNA	VERONA PHARMA PLC	55923
16685	VSDA	VICTORY PORTFOLIOS II	54950
16688	YERR	YANGTZE RIVER DEVELOPMENT LTD	55924
16689	BTU	PEABODY ENERGY CORP NEW	55925
16690	GDP	GOODRICH PETROLEUM CORP	21368
16691	KREF	K K R REAL ESTATE FINANCE TR INC	55927
16692	GDI	GARDNER DENVER HOLDINGS INC	55928
16693	JHG	JANUS HENDERSON GROUP PLC	55929
16696	CARS	CARS COM INC	55930
16697	WOW	WIDEOPENWEST INC	55931
16698	APPN	APPIAN CORP	55932
16699	ARGX	ARGENX SE	55933
16700	ASV	A S V HOLDINGS INC	55934
16702	CSML	INDEXIQ E T F TRUST	53127
16703	FMAO	FARMERS & MERCHANTS BANCORP INC	55935
16704	FMCI	FORUM MERGER CORP	55916
16705	GTHX	G1 THERAPEUTICS INC	55936
16706	LRGE	LEGG MASON ETF INVESTMENT TR	55505
16709	OVID	OVID THERAPEUTICS INC	55940
16710	SGH	SMART GLOBAL HOLDINGS INC	55941
16711	URGN	UROGEN PHARMA LTD	55942
16712	VERI	VERITONE INC	55943
16713	YLDE	LEGG MASON ETF INVESTMENT TR	55505
16736	VST	VISTRA ENERGY CORP	55954
16737	SMHI	SEACOR MARINE HOLDINGS INC	55955
16738	AMGP	ANTERO MIDSTREAM GP LP	55956
16739	BEDU	BRIGHT SCHOLAR ED HLDGS LTD	55957
16740	CCOR	CAMBRIA E T F TRUST	54386
16741	DFEN	DIREXION SHARES E T F TRUST	53101
16742	TPOR	DIREXION SHARES E T F TRUST	53101
16743	UTSL	DIREXION SHARES E T F TRUST	53101
16744	DUSL	DIREXION SHARES E T F TRUST	53101
16745	MEXX	DIREXION SHARES E T F TRUST	53101
16746	FPH	FIVE POINT HOLDINGS LLC	55958
16747	COMB	GRANITESHARES E T F TRUST	55959
16748	COMG	GRANITESHARES E T F TRUST	55959
16749	NXE	NEXGEN ENERGY LTD	55960
16750	SOI	SOLARIS OILFIELD INFRSTR INC	55961
16751	BHVN	BIOHAVEN PHARM HOLDING CO LTD	55963
16752	AABA	ALTABA INC	55964
16753	ATUS	ALTICE USA INC	55965
16754	CBH	ALLIANZGI CONV & INC 2024 T T FD	55966
16755	APRN	BLUE APRON HOLDINGS INC	55967
16756	BY	BYLINE BANCORP INC	55968
16757	BVAL	E T F SERIES SOLUTIONS	54066
16760	GOAU	E T F SERIES SOLUTIONS	54066
16761	OCIO	E T F SERIES SOLUTIONS	54066
16762	GIGB	GOLDMAN SACHS E T F TRUST	55415
16763	GSSC	GOLDMAN SACHS E T F TRUST	55415
16764	GPMT	GRANITE POINT MORTGAGE TRUST INC	55969
16765	MYO	MYOMO INC	55972
16768	PLYM	PLYMOUTH INDUSTRIAL REIT INC	55973
16769	GMFL	RYDEX E T F TRUST	44040
16770	SAFE	SAFETY INCOME & GROWTH INC	55975
16771	TPGE	T P G PACE ENERGY HOLDINGS CORP	55962
16772	VESH	VIRTUS E T F TR II	55818
16773	ADOM	ADOMANI INC	55977
16777	ATNX	ATHENEX INC	55979
16778	ATXI	AVENUE THERAPEUTICS INC	55980
16779	BOMN	BOSTON OMAHA CORP	55982
16780	CGBD	TCG BDC INC	55983
16781	CKPT	CHECKPOINT THERAPEUTICS INC	55984
16783	DOVA	DOVA PHARMACEUTICALS INC	55986
16784	ESQ	ESQUIRE FINANCIAL HOLDINGS	55987
16785	FCAL	FIRST TR EXCHANGE TRADED FD III	54860
16786	FRSX	FORESIGHT AUTONOMOUS HLDGS LTD	55988
16787	IMRN	IMMURON LTD	55989
16788	KBLM	K B L MERGER CORP IV	55990
16789	MMDM	MODERN MEDIA ACQUISITION CORP	55937
16792	MRSN	MERSANA THERAPEUTICS INC	55991
16793	NDRA	ENDRA LIFE SCIENCES INC	55938
16794	NESR	NATIONAL ENERGY SVCS REUNIT CORP	55939
16795	PIXY	SHIFTPIXY INC	55992
16796	RNDM	FIRST TRUST E T F VI	54165
16797	RNDV	FIRST TRUST E T F VI	54165
16798	RNEM	FIRST TRUST E T F VI	54165
16799	RNLC	FIRST TRUST E T F VI	54165
16800	RNMC	FIRST TRUST E T F VI	54165
16801	RNSC	FIRST TRUST E T F VI	54165
16802	SGBX	S G BLOCKS INC	55993
16805	SSTI	SHOTSPOTTER INC	55994
16806	TNTR	TINTRI INC	55995
16807	VSMV	VICTORY PORTFOLIOS II	54950
16808	YGYI	YOUNGEVITY INTERNATIONAL INC	55996
16809	JBGS	J B G SMITH PROPERTIES	55997
16813	TRTX	T P G RE FINANCE TRUST INC	55998
16814	AKCA	AKCEA THERAPEUTICS INC	55999
16815	BCAC	BISON CAPITAL ACQUISTION CORP	55981
16816	BHF	BRIGHTHOUSE FINANCIAL INC	56000
16818	CLXT	CALYXT INC	56002
16819	CODA	CODA OCTOPUS GROUP INC	56003
16820	CODX	C O DIAGNOSTICS INC	56004
16821	EFBI	EAGLE FINANCIAL BANCORP INC	56005
16822	EMXC	ISHARES INC	31600
16823	EQRR	PROSHARES TRUST	50846
16824	KALA	KALA PHARMACEUTICALS INC	56008
16825	MYND	MYND ANALYTICS INC	56009
16826	NEWA	NEWATER TECHNOLOGY INC	56010
16827	PETQ	PETIQ INC	56012
16828	RBB	R B B BANCORP	56013
16829	RDFN	REDFIN CORP	56014
16830	SNNA	SIENNA BIOPHARMACEUTICALS INC	56015
16831	SQLV	LEGG MASON ETF INVESTMENT TR	55505
16832	SUSB	ISHARES TRUST	37493
16833	SUSC	ISHARES TRUST	37493
16834	TYME	TYME TECHNOLOGIES INC	56016
16835	FNG	ADVISORSHARES TRUST	53202
16836	AUG	AURYN RESOURCES INC	56018
16837	BBX	B B X CAPITAL CORP NEW	56019
16840	EUXL	DIREXION SHARES E T F TRUST	53101
16841	EFL	EATON VANCE FL RATE 2022 T TM TR	56020
16843	IBD	NORTHERN LIGHTS FUND TR IV	55860
16844	SMTS	SIERRA METALS INC	56021
16845	USOU	U S C F FUNDS TRUST	56022
16848	USOD	U S C F FUNDS TRUST	56022
16849	CMCL	CALEDONIA MINING CORP PLC	56023
16850	MFGP	MICRO FOCUS INTERNATIONAL PLC	56026
16851	DWDP	DOWDUPONT INC	56027
16852	CBMX	COMBIMATRIX CORP	56028
16853	BPRN	BANK OF PRINCETON	56029
16856	ASPU	ASPEN GROUP INC	56030
16857	CTXR	CITIUS PHARMACEUTICALS INC	56031
16858	EMBU	DIREXION SHARES E T F TRUST	53101
16859	EDOW	FIRST TRUST EXCHANGE TRADED FUND	52325
16860	FPEI	FIRST TR EXCHANGE TRADED FD III	54860
16865	KL	KIRKLAND LAKE GOLD LTD	56034
16866	RNGR	RANGER ENERGY SERVICES INC	56036
16867	FMDG	SPINNAKER E T F TRUST	56037
16868	FFIU	SPINNAKER E T F TRUST	56037
16869	DMRL	TRANSAMERICA E T F TRUST	56039
16871	DMRM	TRANSAMERICA E T F TRUST	56039
16872	DMRS	TRANSAMERICA E T F TRUST	56039
16873	DMRI	TRANSAMERICA E T F TRUST	56039
16874	TPGH	T P G PACE HOLDINGS CORP	55976
16875	VNTR	VENATOR MATERIALS PLC	56041
16876	AMCA	ISHARES TRUST	37493
16877	CIFS	CHINA INTERNET NATIONWIDE FIN SV	56043
16879	CMTA	CLEMENTIA PHARMACEUTICALS INC	56044
16880	CNAC	CONSTELLATION ALPHA CAPITAL CORP	55985
16883	CSSE	CHICKEN SOUP FOR SOUL ENTMT INC	56045
16887	ESDI	EASTSIDE DISTILLING INC	56046
16894	IMTE	INTEGRATED MEDIA TECHNOLOGY LTD	56048
16895	INDU	INDUSTREA ACQUISITION CORP	56007
16903	MBIO	MUSTANG BIO INC	56049
16904	OPNT	OPIANT PHARMACEUTICALS INC	56050
16905	OSPR	OSPREY ENERGY ACQUISITION CORP	56011
16911	WRLS	PENSARE ACQUISITION CORP	56017
16913	YOGA	YOGAWORKS INC	56051
16914	ZEAL	ZEALAND PHARMA A S	56052
16917	BKI	BLACK KNIGHT INC	56055
16920	HBB	HAMILTON BEACH BRANDS HLDG CO	56056
16922	ATAC	ATLANTIC ACQUISITION CORP	56042
16923	CELC	CELCUITY INC	56058
16924	DCPH	DECIPHERA PHARMACEUTICALS INC	56059
16925	FSAC	FEDERAL STREET ACQUISITION CORP	56006
16927	FUV	ARCIMOTO INC	56061
16928	KRYS	KRYSTAL BIOTECH INC	56062
16929	NCNA	NUCANA PLC	56063
16930	NITE	NIGHTSTAR THERAPEUTICS PLC	56064
16931	PETZ	T D H HOLDINGS INC	56065
16932	ROKU	ROKU INC	56066
16933	SECO	SECOO HOLDING LTD	56067
16936	TRMT	TREMONT MORTGAGE TRUST	56068
16937	ZKIN	Z K INTERNATIONAL GROUP CO LTD	56069
16938	ZLAB	ZAI LAB LTD	56070
16939	MDA	MACDONALD DETTWILER & ASSOC LTD	56071
16939	MAXR	MAXAR TECHNOLOGIES LTD	56071
16940	BSTI	BEST INC	56072
16941	BSCR	CLAYMORE E T F TRUST	56073
16944	BSJP	CLAYMORE E T F TRUST	56073
16945	MXDU	E T F SERIES SOLUTIONS	54066
16946	RBIN	E T F SERIES SOLUTIONS	54066
16947	RBUS	E T F SERIES SOLUTIONS	54066
16948	FLMB	FRANKLIN TEMPLETON E T F TRUST	55598
16949	FLMI	FRANKLIN TEMPLETON E T F TRUST	55598
16952	GHYB	GOLDMAN SACHS E T F TRUST	55415
16953	HTRB	HARTFORD FUNDS E T TRUST	55873
16954	IBDS	ISHARES TRUST	37493
16955	OBOR	KRANESHARES TRUST	54464
16956	JEMD	NUVEEN EMERG MKTS DEBT 2022 TT F	56076
16957	OMP	OASIS MIDSTREAM PARTNERS LP	56077
16958	MFUS	PIMCO EQUITY SERIES	56078
16959	MFDX	PIMCO EQUITY SERIES	56078
16960	MFEM	PIMCO EQUITY SERIES	56078
16961	PQG	P Q GROUP HOLDINGS INC	56079
16962	RYB	R Y B EDUCATION INC	56080
16963	DESP	DESPEGAR COM CORP	56081
16964	IPOA	SOCIAL CAP HEDO HLDGS CORP	56082
16965	FOR	FORESTAR GROUP INC NEW	56083
16966	SWCH	SWITCH INC	56084
16967	CARG	CARGURUS INC	56085
16968	MDB	MONGODB INC	56086
16971	EYE	NATIONAL VISION HOLDINGS INC	56087
16973	ABLX	ABLYNX N V	56088
16974	AYTU	AYTU BIOSCIENCE INC	56089
16975	BRAC	BLACK RIDGE ACQUISITION CORP	56090
16976	CATC	CAMBRIDGE BANCORP	56091
16979	CEY	VICTORY PORTFOLIOS II	54950
16980	DOTA	DRAPER OAKWOOD TECH ACQ INC	56060
16981	FAT	F A T BRANDS INC	56093
16982	FDBC	FIDELITY D & D BANCORP INC	56094
16983	FFBW	F F B W INC	56095
16984	FSCT	FORESCOUT TECHNOLOGIES INC	56096
16987	HAIR	RESTORATION ROBOTICS INC	56097
16988	IAM	I AM CAPITAL ACQUISITION CO	56047
16989	KIDS	ORTHOPEDIATRICS CORP	56099
16990	LYL	DRAGON VICTORY INTERNATIONAL LTD	56100
16991	MBIN	MERCHANTS BANCORP	56101
16992	OPTN	OPTINOSE INC	56102
16995	PDLB	P D L COMMUNITY BANCORP	56103
16996	PMOM	PRINCIPAL EXCHANGE TRADED FUNDS	55378
16997	PVAL	PRINCIPAL EXCHANGE TRADED FUNDS	55378
16998	REDU	RISE EDUCATION CAYMAN LTD	56104
16999	RMBL	RUMBLEON INC	56105
17000	RYTM	RHYTHM PHARMACEUTICALS INC	56106
17001	USMC	PRINCIPAL EXCHANGE TRADED FUNDS	55378
17002	BPMP	B P MIDSTREAM PARTNERS LP	56107
17003	DIAL	COLUMBIA E T F TRUST I	55597
17004	DCF	DREYFUS ALCENTRA GC IN 24 TT FD	56108
17005	CVS	C V S CAREMARK CORP	21185
17007	CHGX	E T F SERIES SOLUTIONS	54066
17008	VGFO	ETFIS SERIES TRUST I	55045
17009	AIEQ	E T F MANAGERS TRUST	54260
17010	MMIT	INDEXIQ ACTIVE E T F TRUST	56109
17011	MMIN	INDEXIQ ACTIVE E T F TRUST	56109
17012	KGRN	KRANESHARES TRUST	54464
17015	KEMQ	KRANESHARES TRUST	54464
17016	BIBL	NORTHERN LIGHTS FUND TR IV	55860
17017	NES	NUVERRA ENVIRONMENTAL SOLUTS INC	52837
17018	NUBD	NUSHARES E T F TRUST	55709
17019	QD	QUDIAN INC	56110
17020	SCHK	SCHWAB STRATEGIC TRUST	53271
17023	SE	SEA LTD	56112
17024	ULVM	U S A A ETF TRUST	56113
17025	USVM	U S A A ETF TRUST	56113
17026	UIVM	U S A A ETF TRUST	56113
17027	UEVM	U S A A ETF TRUST	56113
17028	USTB	U S A A ETF TRUST	56113
17029	UITB	U S A A ETF TRUST	56113
17030	LFEQ	VANECK VECTORS E T F TRUST	50699
17031	XFLT	X A I OCTAGON FL RT & ALT INC TT	56114
17032	CIC	CAPITOL INVESTMENT CORP IV	56040
17033	NEXA	NEXA RESOURCES S A	56116
17034	ALTR	ALTAIR ENGINEERING INC	56117
17035	AQUA	EVOQUA WATER TECHNOLOGIES CORP	56118
17036	CNNE	CANNAE HOLDINGS INC	56119
17037	SAIL	SAILPOINT TECHNOLOGIES HLDGS INC	56120
17038	SFIX	STITCH FIX INC	56121
