PERMNO,date,NCUSIP,TICKER,COMNAM,PERMCO,CUSIP
19608,2024-12-31,87283Q20,TEQI,T ROWE PRICE E T F INC,57214,87283Q20
19611,2024-12-30,87283Q30,TGRW,T ROWE PRICE E T F INC,57214,87283Q30
19611,2024-12-31,87283Q30,TGRW,T ROWE PRICE E T F INC,57214,87283Q30
19612,2024-12-30,87283Q40,TDVG,T ROWE PRICE E T F INC,57214,87283Q40
19612,2024-12-31,87283Q40,TDVG,T ROWE PRICE E T F INC,57214,87283Q40
19614,2024-12-30,90214Q72,ADFI,TWO ROADS SHARED TRUST,56323,90214Q72
19614,2024-12-31,90214Q72,ADFI,TWO ROADS SHARED TRUST,56323,90214Q72
19615,2024-12-30,98422D10,XPEV,XPENG INC,57216,98422D10
19615,2024-12-31,98422D10,XPEV,XPENG INC,57216,98422D10
19616,2024-12-30,87200P10,SST,SYSTEM1 INC,57107,87200P10
19616,2024-12-31,87200P10,SST,SYSTEM1 INC,57107,87200P10
19620,2024-12-30,63909J10,NAUT,NAUTILUS BIOTECHNOLOGY INC,57224,63909J10
19620,2024-12-31,63909J10,NAUT,NAUTILUS BIOTECHNOLOGY INC,57224,63909J10
19623,2024-12-30,N2451R10,CVAC,CUREVAC N V,57230,N2451R10
19623,2024-12-31,N2451R10,CVAC,CUREVAC N V,57230,N2451R10
19624,2024-12-30,34405730,FLUX,FLUX POWER HOLDINGS INC,57232,34405730
19624,2024-12-31,34405730,FLUX,FLUX POWER HOLDINGS INC,57232,34405730
19628,2024-12-30,25460410,IRON,DISC MEDICINE INC,57234,25460410
19628,2024-12-31,25460410,IRON,DISC MEDICINE INC,57234,25460410
19629,2024-12-30,39540E30,GP,GREENPOWER MOTOR CO INC,57236,39540E30
19629,2024-12-31,39540E30,GP,GREENPOWER MOTOR CO INC,57236,39540E30
19632,2024-12-30,43114Q10,HPK,HIGHPEAK ENERGY INC,57240,43114Q10
19632,2024-12-31,43114Q10,HPK,HIGHPEAK ENERGY INC,57240,43114Q10
19635,2024-12-30,41319710,HRMY,HARMONY BIOSCIENCES HLDGS INC,57241,41319710
19635,2024-12-31,41319710,HRMY,HARMONY BIOSCIENCES HLDGS INC,57241,41319710
19636,2024-12-30,68572M10,OBIO,ORCHESTRA BIOMED HOLDINGS INC,57242,68572M10
19636,2024-12-31,68572M10,OBIO,ORCHESTRA BIOMED HOLDINGS INC,57242,68572M10
19638,2024-12-30,G4690M10,IBEX,IBEX LTD,57243,G4690M10
19638,2024-12-31,G4690M10,IBEX,IBEX LTD,57243,G4690M10
19644,2024-12-30,72814P10,PLBY,PLBY GROUP INC,57124,72814P10
19644,2024-12-31,72814P10,PLBY,PLBY GROUP INC,57124,72814P10
19647,2024-12-30,M7070010,NNOX,NANO X IMAGING LTD,57250,M7070010
19647,2024-12-31,M7070010,NNOX,NANO X IMAGING LTD,57250,M7070010
19648,2024-12-30,67086U40,OLB,OLB GROUP INC,57251,67086U40
19648,2024-12-31,67086U40,OLB,OLB GROUP INC,57251,67086U40
19649,2024-12-30,30735988,FFIE,FARADAY FUTURE INTEL ELCTRC INC,57184,30735988
19649,2024-12-31,30735988,FFIE,FARADAY FUTURE INTEL ELCTRC INC,57184,30735988
19653,2024-12-30,69014510,OM,OUTSET MEDICAL INC,57254,69014510
19653,2024-12-31,69014510,OM,OUTSET MEDICAL INC,57254,69014510
19654,2024-12-30,83344510,SNOW,SNOWFLAKE INC,57255,83344510
19654,2024-12-31,83344510,SNOW,SNOWFLAKE INC,57255,83344510
19655,2024-12-30,85914M10,STEP,STEPSTONE GROUP INC,57256,85914M10
19655,2024-12-31,85914M10,STEP,STEPSTONE GROUP INC,57256,85914M10
19656,2024-12-30,M6191J10,FROG,JFROG LTD,57257,M6191J10
19656,2024-12-31,M6191J10,FROG,JFROG LTD,57257,M6191J10
19657,2024-12-30,03044L20,AMWL,AMERICAN WELL CORP,57258,03044L20
19657,2024-12-31,03044L20,AMWL,AMERICAN WELL CORP,57258,03044L20
19658,2024-12-30,11135E20,BNL,BROADSTONE NET LEASE INC,57259,11135E20
19658,2024-12-31,11135E20,BNL,BROADSTONE NET LEASE INC,57259,11135E20
19659,2024-12-30,69526K10,PTVE,PACTIV EVERGREEN INC,57260,69526K10
19659,2024-12-31,69526K10,PTVE,PACTIV EVERGREEN INC,57260,69526K10
19679,2024-12-30,38246G10,GDRX,GOODRX HOLDINGS INC,57265,38246G10
19679,2024-12-31,38246G10,GDRX,GOODRX HOLDINGS INC,57265,38246G10
19680,2024-12-30,52634L10,LNSR,LENSAR INC,57326,52634L10
19680,2024-12-31,52634L10,LNSR,LENSAR INC,57326,52634L10
19681,2024-12-30,74065P10,PRLD,PRELUDE THERAPEUTICS INC,57328,74065P10
19681,2024-12-31,74065P10,PRLD,PRELUDE THERAPEUTICS INC,57328,74065P10
19682,2024-12-30,69353Y10,PMVP,P M V PHARMACEUTICALS INC,57327,69353Y10
19682,2024-12-31,69353Y10,PMVP,P M V PHARMACEUTICALS INC,57327,69353Y10
19721,2024-12-30,92552R40,VVI,VIAD CORP,20851,92552R40
19721,2024-12-31,92552R40,VVI,VIAD CORP,20851,92552R40
19743,2024-12-30,98459U10,YALA,YALLA GROUP LTD,57316,98459U10
19743,2024-12-31,98459U10,YALA,YALLA GROUP LTD,57316,98459U10
19744,2024-12-30,09950L30,BQ,BOQII HOLDING LTD,57298,09950L30
19744,2024-12-31,09950L30,BQ,BOQII HOLDING LTD,57298,09950L30
19745,2024-12-30,00768Y45,MSOS,ADVISORSHARES TRUST,53202,00768Y45
19745,2024-12-31,00768Y45,MSOS,ADVISORSHARES TRUST,53202,00768Y45
19746,2024-12-30,04342Y10,ASAN,ASANA INC,57296,04342Y10
19746,2024-12-31,04342Y10,ASAN,ASANA INC,57296,04342Y10
19747,2024-12-30,09260U10,BCAT,BLACKROCK CAPITAL ALLO TERM TR,57297,09260U10
19747,2024-12-31,09260U10,BCAT,BLACKROCK CAPITAL ALLO TERM TR,57297,09260U10
19750,2024-12-30,13206181,BLDG,CAMBRIA E T F TRUST,54386,13206181
19750,2024-12-31,13206181,BLDG,CAMBRIA E T F TRUST,54386,13206181
19751,2024-12-30,54949810,LCID,LUCID GROUP INC,57148,54949810
19751,2024-12-31,54949810,LCID,LUCID GROUP INC,57148,54949810
19753,2024-12-30,26922B10,MSTB,E T F SERIES SOLUTIONS,54066,26922B10
19753,2024-12-31,26922B10,MSTB,E T F SERIES SOLUTIONS,54066,26922B10
19759,2024-12-30,30151E71,TDSC,EXCHANGE LISTED FUNDS TRUST,54446,30151E71
19759,2024-12-31,30151E71,TDSC,EXCHANGE LISTED FUNDS TRUST,54446,30151E71
19760,2024-12-30,30151E72,TDSB,EXCHANGE LISTED FUNDS TRUST,54446,30151E72
19760,2024-12-31,30151E72,TDSB,EXCHANGE LISTED FUNDS TRUST,54446,30151E72
19762,2024-12-30,31609237,FLRG,FIDELITY COVINGTON TRUST,54581,31609237
19762,2024-12-31,31609237,FLRG,FIDELITY COVINGTON TRUST,54581,31609237
19763,2024-12-30,33740F68,DSEP,FIRST TRUST E T F VIII,55693,33740F68
19763,2024-12-31,33740F68,DSEP,FIRST TRUST E T F VIII,55693,33740F68
19766,2024-12-30,33740U30,FSEP,FIRST TRUST E T F VIII,55693,33740U30
19766,2024-12-31,33740U30,FSEP,FIRST TRUST E T F VIII,55693,33740U30
19768,2024-12-30,37954Y27,XYLG,GLOBAL X FUNDS,53120,37954Y27
19768,2024-12-31,37954Y27,XYLG,GLOBAL X FUNDS,53120,37954Y27
19769,2024-12-30,38149W10,GCOR,GOLDMAN SACHS E T F TRUST,55415,38149W10
19769,2024-12-31,38149W10,GCOR,GOLDMAN SACHS E T F TRUST,55415,38149W10
19770,2024-12-30,46431W56,CCRV,ISHARES U S ETF TRUST,54364,46431W56
19770,2024-12-31,46431W56,CCRV,ISHARES U S ETF TRUST,54364,46431W56
19771,2024-12-30,46436E54,XJR,ISHARES TRUST,37493,46436E54
19771,2024-12-31,46436E54,XJR,ISHARES TRUST,37493,46436E54
19774,2024-12-30,46436E55,XJH,ISHARES TRUST,37493,46436E55
19774,2024-12-31,46436E55,XJH,ISHARES TRUST,37493,46436E55
19775,2024-12-30,46436E56,XVV,ISHARES TRUST,37493,46436E56
19775,2024-12-31,46436E56,XVV,ISHARES TRUST,37493,46436E56
19776,2024-12-30,46436E57,GOVZ,ISHARES TRUST,37493,46436E57
19776,2024-12-31,46436E57,GOVZ,ISHARES TRUST,37493,46436E57
19777,2024-12-30,46436E81,KWT,ISHARES TRUST,37493,46436E81
19777,2024-12-31,46436E81,KWT,ISHARES TRUST,37493,46436E81
19778,2024-12-30,50736T10,LSF,LAIRD SUPERFOOD INC,57304,50736T10
19778,2024-12-31,50736T10,LSF,LAIRD SUPERFOOD INC,57304,50736T10
19779,2024-12-30,53229C10,LSPD,LIGHTSPEED COMMERCE INC,57305,53229C10
19779,2024-12-31,53229C10,LSPD,LIGHTSPEED COMMERCE INC,57305,53229C10
19783,2024-12-30,53656F71,SEPZ,LISTED FUNDS TRUST,56315,53656F71
19783,2024-12-31,53656F71,SEPZ,LISTED FUNDS TRUST,56315,53656F71
19785,2024-12-30,63875W20,VNSE,NATIXIS E T F TRUST II,57306,63875W20
19785,2024-12-31,63875W20,VNSE,NATIXIS E T F TRUST II,57306,63875W20
19788,2024-12-30,69608A10,PLTR,PALANTIR TECHNOLOGIES INC,57309,69608A10
19788,2024-12-31,69608A10,PLTR,PALANTIR TECHNOLOGIES INC,57309,69608A10
19790,2024-12-30,78468R52,BILS,SPDR SERIES TRUST,39147,78468R52
19790,2024-12-31,78468R52,BILS,SPDR SERIES TRUST,39147,78468R52
19791,2024-12-30,82889N10,SPYC,SIMPLIFY EXCHANGE TRADED FUNDS,57311,82889N10
19791,2024-12-31,82889N10,SPYC,SIMPLIFY EXCHANGE TRADED FUNDS,57311,82889N10
19792,2024-12-30,82889N20,SPD,SIMPLIFY EXCHANGE TRADED FUNDS,57311,82889N20
19792,2024-12-31,82889N20,SPD,SIMPLIFY EXCHANGE TRADED FUNDS,57311,82889N20
19793,2024-12-30,82889N30,SPUC,SIMPLIFY EXCHANGE TRADED FUNDS,57311,82889N30
19793,2024-12-31,82889N30,SPUC,SIMPLIFY EXCHANGE TRADED FUNDS,57311,82889N30
19794,2024-12-30,91332U10,U,UNITY SOFTWARE INC,57313,91332U10
19794,2024-12-31,91332U10,U,UNITY SOFTWARE INC,57313,91332U10
19796,2024-12-30,92191069,VCEB,VANGUARD WORLD FUND,52911,92191069
19796,2024-12-31,92191069,VCEB,VANGUARD WORLD FUND,52911,92191069
19797,2024-12-30,57064P10,MKTW,MARKETWISE INC,57156,57064P10
19797,2024-12-31,57064P10,MKTW,MARKETWISE INC,57156,57064P10
19803,2024-12-30,92561V20,RBOT,VICARIOUS SURGICAL INC,57157,92561V20
19803,2024-12-31,92561V20,RBOT,VICARIOUS SURGICAL INC,57157,92561V20
19807,2024-12-30,92888110,VNT,VONTIER CORP,57315,92888110
19807,2024-12-31,92888110,VNT,VONTIER CORP,57315,92888110
19808,2024-12-30,68622D10,ORGN,ORIGIN MATERIALS INC,57162,68622D10
19808,2024-12-31,68622D10,ORGN,ORIGIN MATERIALS INC,57162,68622D10
19811,2024-12-30,03109420,AMST,AMESITE INC,57332,03109420
19811,2024-12-31,03109420,AMST,AMESITE INC,57332,03109420
19812,2024-12-30,04746L10,ATHA,ATHIRA PHARMA INC,57333,04746L10
19812,2024-12-31,04746L10,ATHA,ATHIRA PHARMA INC,57333,04746L10
19813,2024-12-30,87583X10,TNGX,TANGO THERAPEUTICS INC,57334,87583X10
19813,2024-12-31,87583X10,TNGX,TANGO THERAPEUTICS INC,57334,87583X10
19814,2024-12-30,09074F40,BIVI,BIOVIE INC,57335,09074F40
19814,2024-12-31,09074F40,BIVI,BIOVIE INC,57335,09074F40
19815,2024-12-30,46138J46,BSCU,INVESCO ET SELF INDEX FD TR,56349,46138J46
19815,2024-12-31,46138J46,BSCU,INVESCO ET SELF INDEX FD TR,56349,46138J46
19816,2024-12-30,46138J45,BSJS,INVESCO ET SELF INDEX FD TR,56349,46138J45
19816,2024-12-31,46138J45,BSJS,INVESCO ET SELF INDEX FD TR,56349,46138J45
19817,2024-12-30,46138J44,BSMU,INVESCO ET SELF INDEX FD TR,56349,46138J44
19817,2024-12-31,46138J44,BSMU,INVESCO ET SELF INDEX FD TR,56349,46138J44
19818,2024-12-30,08265T20,BSY,BENTLEY SYSTEMS INC,57336,08265T20
19818,2024-12-31,08265T20,BSY,BENTLEY SYSTEMS INC,57336,08265T20
19821,2024-12-30,20451W10,CMPS,COMPASS PATHWAYS PLC,57340,20451W10
19821,2024-12-31,20451W10,CMPS,COMPASS PATHWAYS PLC,57340,20451W10
19822,2024-12-30,22041X10,CRSR,CORSAIR GAMING INC,57341,22041X10
19822,2024-12-31,22041X10,CRSR,CORSAIR GAMING INC,57341,22041X10
19825,2024-12-30,26818M10,DYN,DYNE THERAPEUTICS INC,57343,26818M10
19825,2024-12-31,26818M10,DYN,DYNE THERAPEUTICS INC,57343,26818M10
19826,2024-12-30,00258Y10,ABL,ABACUS LIFE INC,57170,00258Y10
19826,2024-12-31,00258Y10,ABL,ABACUS LIFE INC,57170,00258Y10
19828,2024-12-30,95058W10,WEN,WENDYS CO,20550,95058W10
19828,2024-12-31,95058W10,WEN,WENDYS CO,20550,95058W10
19831,2024-12-30,39687910,GLSI,GREENWICH LIFESCIENCES INC,57346,39687910
19831,2024-12-31,39687910,GLSI,GREENWICH LIFESCIENCES INC,57346,39687910
19832,2024-12-30,37367860,GOVX,GEOVAX LABS INC,57347,37367860
19832,2024-12-31,37367860,GOVX,GEOVAX LABS INC,57347,37367860
19833,2024-12-30,38942Q20,CALC,CALCIMEDICA INC,57348,38942Q20
19833,2024-12-31,38942Q20,CALC,CALCIMEDICA INC,57348,38942Q20
19838,2024-12-30,30049H10,EVLV,EVOLV TECHNOLOGIES HOLDINGS INC,57181,30049H10
19838,2024-12-31,30049H10,EVLV,EVOLV TECHNOLOGIES HOLDINGS INC,57181,30049H10
19840,2024-12-30,M7779814,PRFX,PAINREFORM LTD,57354,M7779814
19840,2024-12-31,M7779814,PRFX,PAINREFORM LTD,57354,M7779814
19842,2024-12-30,37954Y26,QYLG,GLOBAL X FUNDS,53120,37954Y26
19842,2024-12-31,37954Y26,QYLG,GLOBAL X FUNDS,53120,37954Y26
19843,2024-12-30,82686Q10,SLN,SILENCE THERAPEUTICS PLC,57357,82686Q10
19843,2024-12-31,82686Q10,SLN,SILENCE THERAPEUTICS PLC,57357,82686Q10
19846,2024-12-30,83013Q88,SYTA,SIYATA MOBILE INC,57360,83013Q88
19846,2024-12-31,83013Q88,SYTA,SIYATA MOBILE INC,57360,83013Q88
19847,2024-12-30,87761910,TSHA,TAYSHA GENE THERAPIES INC,57361,87761910
19847,2024-12-31,87761910,TSHA,TAYSHA GENE THERAPIES INC,57361,87761910
19849,2024-12-30,86627T10,SMMT,SUMMIT THERAPEUTICS INC,55216,86627T10
19849,2024-12-31,86627T10,SMMT,SUMMIT THERAPEUTICS INC,55216,86627T10
19850,2024-12-30,50107A10,KRON,KRONOS BIO INC,57367,50107A10
19850,2024-12-31,50107A10,KRON,KRONOS BIO INC,57367,50107A10
19851,2024-12-30,04271T10,ARRY,ARRAY TECHNOLOGIES INC,57368,04271T10
19851,2024-12-31,04271T10,ARRY,ARRAY TECHNOLOGIES INC,57368,04271T10
19854,2024-12-30,27627N10,EBC,EASTERN BANKSHARES INC,57369,27627N10
19854,2024-12-31,27627N10,EBC,EASTERN BANKSHARES INC,57369,27627N10
19858,2024-12-30,74102L30,SQFT,PRESIDIO PROPERTY TRUST INC,57373,74102L30
19858,2024-12-31,74102L30,SQFT,PRESIDIO PROPERTY TRUST INC,57373,74102L30
19859,2024-12-30,58450V10,MAX,MEDIAALPHA INC,57374,58450V10
19859,2024-12-31,58450V10,MAX,MEDIAALPHA INC,57374,58450V10
19862,2024-12-30,77664L20,ROOT,ROOT INC,57375,77664L20
19862,2024-12-31,77664L20,ROOT,ROOT INC,57375,77664L20
19863,2024-12-30,00888H50,OCTW,A I M E T F PRODUCTS TRUST,57097,00888H50
19863,2024-12-31,00888H50,OCTW,A I M E T F PRODUCTS TRUST,57097,00888H50
19864,2024-12-30,00888H60,OCTT,A I M E T F PRODUCTS TRUST,57097,00888H60
19864,2024-12-31,00888H60,OCTT,A I M E T F PRODUCTS TRUST,57097,00888H60
19865,2024-12-30,02507256,AVIG,AMERICAN CENTURY E T F TRUST,56215,02507256
19865,2024-12-31,02507256,AVIG,AMERICAN CENTURY E T F TRUST,56215,02507256
19866,2024-12-30,02507268,AVSF,AMERICAN CENTURY E T F TRUST,56215,02507268
19866,2024-12-31,02507268,AVSF,AMERICAN CENTURY E T F TRUST,56215,02507268
19870,2024-12-30,09290C40,BMED,BLACKROCK E T F TRUST,56669,09290C40
19870,2024-12-31,09290C40,BMED,BLACKROCK E T F TRUST,56669,09290C40
19871,2024-12-30,19249X10,PTA,COHEN & STEERS TAX ADV PFD S & I,57379,19249X10
19871,2024-12-31,19249X10,PTA,COHEN & STEERS TAX ADV PFD S & I,57379,19249X10
19873,2024-12-30,19423L71,RTAI,COLLABORATIVE INV SERIES TRUST,56779,19423L71
19873,2024-12-31,19423L71,RTAI,COLLABORATIVE INV SERIES TRUST,56779,19423L71
19874,2024-12-30,19423L72,RDFI,COLLABORATIVE INV SERIES TRUST,56779,19423L72
19874,2024-12-31,19423L72,RDFI,COLLABORATIVE INV SERIES TRUST,56779,19423L72
19876,2024-12-30,26922A13,PIFI,E T F SERIES SOLUTIONS,54066,26922A13
19876,2024-12-31,26922A13,PIFI,E T F SERIES SOLUTIONS,54066,26922A13
19878,2024-12-30,26923N10,ACVF,E T F OPPORTUNITIES TRUST,57381,26923N10
19878,2024-12-31,26923N10,ACVF,E T F OPPORTUNITIES TRUST,57381,26923N10
19880,2024-12-30,57632310,MTZ,MASTEC INC,678,57632310
19880,2024-12-31,57632310,MTZ,MASTEC INC,678,57632310
19885,2024-12-30,30150564,INDF,EXCHANGE TRADED CONCEPTS TR,53297,30150564
19885,2024-12-31,30150564,INDF,EXCHANGE TRADED CONCEPTS TR,53297,30150564
19889,2024-12-30,33740F66,FOCT,FIRST TRUST E T F VIII,55693,33740F66
19889,2024-12-31,33740F66,FOCT,FIRST TRUST E T F VIII,55693,33740F66
19890,2024-12-30,33740F67,DOCT,FIRST TRUST E T F VIII,55693,33740F67
19890,2024-12-31,33740F67,DOCT,FIRST TRUST E T F VIII,55693,33740F67
19893,2024-12-30,35953D10,FUBO,FUBOTV INC,57384,35953D10
19893,2024-12-31,35953D10,FUBO,FUBOTV INC,57384,35953D10
19894,2024-12-30,36803610,GATO,GATOS SILVER INC,57385,36803610
19894,2024-12-31,36803610,GATO,GATOS SILVER INC,57385,36803610
19897,2024-12-30,38149E10,GLDG,GOLDMINING INC,57386,38149E10
19897,2024-12-31,38149E10,GLDG,GOLDMINING INC,57386,38149E10
19898,2024-12-30,40172N10,GHLD,GUILD HOLDINGS CO,57387,40172N10
19898,2024-12-31,40172N10,GHLD,GUILD HOLDINGS CO,57387,40172N10
19899,2024-12-30,45175B10,IH,IHUMAN INC,57388,45175B10
19899,2024-12-31,45175B10,IH,IHUMAN INC,57388,45175B10
19903,2024-12-30,46435U47,HYBB,ISHARES TRUST,37493,46435U47
19903,2024-12-31,46435U47,HYBB,ISHARES TRUST,37493,46435U47
19904,2024-12-30,46436E53,SVAL,ISHARES TRUST,37493,46436E53
19904,2024-12-31,46436E53,SVAL,ISHARES TRUST,37493,46436E53
19906,2024-12-30,47103U84,JAAA,JANUS DETROIT STREET TRUST,55524,47103U84
19906,2024-12-31,47103U84,JAAA,JANUS DETROIT STREET TRUST,55524,47103U84
19907,2024-12-30,53656F69,OCTZ,LISTED FUNDS TRUST,56315,53656F69
19907,2024-12-31,53656F69,OCTZ,LISTED FUNDS TRUST,56315,53656F69
19910,2024-12-30,54975P20,LU,LUFAX HOLDING LTD,57389,54975P20
19910,2024-12-31,54975P20,LU,LUFAX HOLDING LTD,57389,54975P20
19912,2024-12-30,66981J10,MNSO,M I N I S O GROUP HOLDING LTD,57391,66981J10
19912,2024-12-31,66981J10,MNSO,M I N I S O GROUP HOLDING LTD,57391,66981J10
19915,2024-12-30,74347G79,ANEW,PROSHARES TRUST,50846,74347G79
19915,2024-12-31,74347G79,ANEW,PROSHARES TRUST,50846,74347G79
19919,2024-12-30,85859N10,STEM,STEM INC,57213,85859N10
19919,2024-12-31,85859N10,STEM,STEM INC,57213,85859N10
19920,2024-12-30,67021W30,BURU,NUBURU INC,57312,67021W30
19920,2024-12-31,67021W30,BURU,NUBURU INC,57312,67021W30
19922,2024-12-30,88706T10,TIMB,T I M S A,57396,88706T10
19922,2024-12-31,88706T10,TIMB,T I M S A,57396,88706T10
19923,2024-12-30,90214Q69,LSAT,TWO ROADS SHARED TRUST,56323,90214Q69
19923,2024-12-31,90214Q69,LSAT,TWO ROADS SHARED TRUST,56323,90214Q69
19926,2024-12-30,90214Q71,ACTV,TWO ROADS SHARED TRUST,56323,90214Q71
19926,2024-12-31,90214Q71,ACTV,TWO ROADS SHARED TRUST,56323,90214Q71
19927,2024-12-30,G1797711,BUR,BURFORD CAPITAL LTD,57403,G1797711
19927,2024-12-31,G1797711,BUR,BURFORD CAPITAL LTD,57403,G1797711
19928,2024-12-30,68989M20,OUST,OUSTER INC,57217,68989M20
19928,2024-12-31,68989M20,OUST,OUSTER INC,57217,68989M20
19930,2024-12-30,12510Q10,CCCS,C C C INTEL SOLUTIONS HLDGS INC,57218,12510Q10
19930,2024-12-31,12510Q10,CCCS,C C C INTEL SOLUTIONS HLDGS INC,57218,12510Q10
19935,2024-12-30,57064N20,MKFG,MARKFORGED HOLDING CORP,57220,57064N20
19935,2024-12-31,57064N20,MKFG,MARKFORGED HOLDING CORP,57220,57064N20
19937,2024-12-30,52706410,LESL,LESLIES INC,57416,52706410
19937,2024-12-31,52706410,LESL,LESLIES INC,57416,52706410
19938,2024-12-30,01749D10,ALGM,ALLEGRO MICROSYSTEMS INC,57417,01749D10
19938,2024-12-31,01749D10,ALGM,ALLEGRO MICROSYSTEMS INC,57417,01749D10
19939,2024-12-30,04683R10,AVIR,ATEA PHARMACEUTICALS INC,57418,04683R10
19939,2024-12-31,04683R10,AVIR,ATEA PHARMACEUTICALS INC,57418,04683R10
19944,2024-12-30,01626L20,ALGS,ALIGOS THERAPEUTICS INC,57423,01626L20
19944,2024-12-31,01626L20,ALGS,ALIGOS THERAPEUTICS INC,57423,01626L20
19945,2024-12-30,00402L10,ASO,ACADEMY SPORTS & OUTDOORS INC,57424,00402L10
19945,2024-12-31,00402L10,ASO,ACADEMY SPORTS & OUTDOORS INC,57424,00402L10
19946,2024-12-30,60510V10,AVO,MISSION PRODUCE INC,57425,60510V10
19946,2024-12-31,60510V10,AVO,MISSION PRODUCE INC,57425,60510V10
19947,2024-12-30,05479K10,ELUT,ELUTIA INC,57426,05479K10
19947,2024-12-31,05479K10,ELUT,ELUTIA INC,57426,05479K10
19948,2024-12-30,09075X10,BDSX,BIODESIX INC,57427,09075X10
19948,2024-12-31,09075X10,BDSX,BIODESIX INC,57427,09075X10
19952,2024-12-30,74765K10,QSI,QUANTUM SI INC,57337,74765K10
19952,2024-12-31,74765K10,QSI,QUANTUM SI INC,57337,74765K10
19953,2024-12-30,12529R10,CCCC,C4 THERAPEUTICS INC,57431,12529R10
19953,2024-12-31,12529R10,CCCC,C4 THERAPEUTICS INC,57431,12529R10
19956,2024-12-30,81663L20,WGS,GENEDX HOLDINGS CORP,57339,81663L20
19956,2024-12-31,81663L20,WGS,GENEDX HOLDINGS CORP,57339,81663L20
19957,2024-12-30,37954Y22,CTEC,GLOBAL X FUNDS,53120,37954Y22
19957,2024-12-31,37954Y22,CTEC,GLOBAL X FUNDS,53120,37954Y22
19961,2024-12-30,46436E74,EMXF,ISHARES TRUST,37493,46436E74
19961,2024-12-31,46436E74,EMXF,ISHARES TRUST,37493,46436E74
19962,2024-12-30,34417410,FHTX,FOGHORN THERAPEUTICS INC,57438,34417410
19962,2024-12-31,34417410,FHTX,FOGHORN THERAPEUTICS INC,57438,34417410
19965,2024-12-30,36322Q20,GLTO,GALECTO INC,57440,36322Q20
19965,2024-12-31,36322Q20,GLTO,GALECTO INC,57440,36322Q20
19966,2024-12-30,61559X10,MLTX,MOONLAKE IMMUNOTHERAPEUTICS,57442,61559X10
19966,2024-12-31,61559X10,MLTX,MOONLAKE IMMUNOTHERAPEUTICS,57442,61559X10
19969,2024-12-30,45257U10,IMNM,IMMUNOME INC,57444,45257U10
19969,2024-12-31,45257U10,IMNM,IMMUNOME INC,57444,45257U10
19973,2024-12-30,48208F10,SHOT,SAFETY SHOT INC,57445,48208F10
19973,2024-12-31,48208F10,SHOT,SAFETY SHOT INC,57445,48208F10
19978,2024-12-30,55374530,MSPR,M S P RECOVERY INC,57248,55374530
19978,2024-12-31,55374530,MSPR,M S P RECOVERY INC,57248,55374530
19979,2024-12-30,74584810,LUNG,PULMONX CORP,57449,74584810
19979,2024-12-31,74584810,LUNG,PULMONX CORP,57449,74584810
19980,2024-12-30,53934A20,LXEH,LIXIANG EDUCATION HLDG CO LTD,57451,53934A20
19980,2024-12-31,53934A20,LXEH,LIXIANG EDUCATION HLDG CO LTD,57451,53934A20
19982,2024-12-30,68386J20,OPT,OPTHEA LTD,57457,68386J20
19982,2024-12-31,68386J20,OPT,OPTHEA LTD,57457,68386J20
19985,2024-12-30,74275C30,PCSA,PROCESSA PHARMACEUTICALS INC,57459,74275C30
19985,2024-12-31,74275C30,PCSA,PROCESSA PHARMACEUTICALS INC,57459,74275C30
19986,2024-12-30,74006W20,PRAX,PRAXIS PRECISION MEDICINES INC,57460,74006W20
19986,2024-12-31,74006W20,PRAX,PRAXIS PRECISION MEDICINES INC,57460,74006W20
19987,2024-12-30,46138G63,QQQJ,INVESCO E T F TRUST II,52902,46138G63
19987,2024-12-31,46138G63,QQQJ,INVESCO E T F TRUST II,52902,46138G63
19988,2024-12-30,46138G64,QQQM,INVESCO E T F TRUST II,52902,46138G64
19988,2024-12-31,46138G64,QQQM,INVESCO E T F TRUST II,52902,46138G64
19993,2024-12-30,85209E10,SPRB,SPRUCE BIOSCIENCES INC,57463,85209E10
19993,2024-12-31,85209E10,SPRB,SPRUCE BIOSCIENCES INC,57463,85209E10
19994,2024-12-30,82024L10,STTK,SHATTUCK LABS INC,57465,82024L10
19994,2024-12-31,82024L10,STTK,SHATTUCK LABS INC,57465,82024L10
19995,2024-12-30,87650L10,TARS,TARSUS PHARMACEUTICALS INC,57466,87650L10
19995,2024-12-31,87650L10,TARS,TARSUS PHARMACEUTICALS INC,57466,87650L10
19996,2024-12-30,88602920,THRY,THRYV HOLDINGS INC,57468,88602920
19996,2024-12-31,88602920,THRY,THRYV HOLDINGS INC,57468,88602920
19997,2024-12-30,89002320,TOMZ,TOMI ENVIRONMENTAL SOLUTIONS INC,57471,89002320
19997,2024-12-31,89002320,TOMZ,TOMI ENVIRONMENTAL SOLUTIONS INC,57471,89002320
19998,2024-12-30,37954Y23,DTCR,GLOBAL X FUNDS,53120,37954Y23
19998,2024-12-31,37954Y23,DTCR,GLOBAL X FUNDS,53120,37954Y23
19999,2024-12-30,G6180C11,YGMZ,MINGZHU LOGISTICS HOLDINGS LTD,57472,G6180C11
19999,2024-12-31,G6180C11,YGMZ,MINGZHU LOGISTICS HOLDINGS LTD,57472,G6180C11
20053,2024-12-30,87161C50,SNV,SYNOVUS FINANCIAL CORP,781,87161C50
20053,2024-12-31,87161C50,SNV,SYNOVUS FINANCIAL CORP,781,87161C50
